Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
lesson2_5_c0d3f6b6		周小雨已从自己的故事里抽出身来，切换了频道，开始考虑起了帮我助攻的事情。	game/chpts/lesson2.rpy	735	"[what]"
lesson2_5_6692d2f2		当年的社团招新活动我并没有参加，或许这次能创造一些新的回忆。	game/chpts/lesson2.rpy	736	"[what]"
lesson2_5_212e8119	me	好啊，那我就陪智子去逛逛吧。	game/chpts/lesson2.rpy	739	me "[what]"
lesson2_5_f1997793	ZhouXiaoyu	好嘞，包在我身上吧。晚安。(〃'▽'〃) 	game/chpts/lesson2.rpy	742	ZhouXiaoyu "[what]"
lesson2_5_f3cfa5cd		又是一个笑脸，我仿佛看到了手机那一端周小雨的坏笑。	game/chpts/lesson2.rpy	745	"[what]"
lesson2_5_8c23dd75	me	对了，田老师说过睡前要复习一下今天上课的内容，看一下笔记吧。	game/chpts/lesson2.rpy	749	me "[what]"
lesson2_5_07b2f43d	me	复习了一下，果然思路清晰多了。	game/chpts/lesson2.rpy	759	me "[what]"
lesson2_5_8563f231	me	好了，时间不早了，先休息吧……	game/chpts/lesson2.rpy	760	me "[what]"
lesson3_1_981034fe	TeacherTian	各位同学，今天我们将继续进行第三课的学习。	game/chpts/lesson3.rpy	11	TeacherTian "[what]"
lesson3_1_4cdd77cb	TeacherTian	我们都知道汉字是由中国传入日本的，那么你们还知道其他关于中日交流的故事吗？	game/chpts/lesson3.rpy	12	TeacherTian "[what]"
lesson3_1_9a6ba86e		当年好像田老师讲过……	game/chpts/lesson3.rpy	16	"[what]"
lesson3_1_8b9e6ef3	LiuYang	田老师，徐福东渡的故事应该体现了中日交流吧？	game/chpts/lesson3.rpy	19	LiuYang "[what]"
lesson3_1_f044271f	TeacherTian	没错，徐福的确是一位非常著名的人物。秦始皇曾派他东渡寻找仙药。	game/chpts/lesson3.rpy	22	TeacherTian "[what]"
lesson3_1_4c27f184	ZhouXiaoyu	老师，徐福的故事是真的吗？还是只是传说呀？	game/chpts/lesson3.rpy	26	ZhouXiaoyu "[what]"
lesson3_1_9a062159	TeacherTian	这个问题问得好。虽然目前还无法断定徐福去的是否就是现在的日本，但是“徐福东渡”的故事确实在史料中有所记载。	game/chpts/lesson3.rpy	29	TeacherTian "[what]"
lesson3_1_8757cfe3	TeacherTian	《史记·秦始皇本纪》中有这样的记载：‘齐人徐巿（fú）等上书，言海中有三神山，名曰蓬莱、方丈、瀛洲，仙人居之。请得斋戒，与童男女求之。于是遣徐巿发童男女数千人，入海求仙人。’	game/chpts/lesson3.rpy	30	TeacherTian "[what]"
lesson3_1_d6b47540	YuanQiaoqiao	徐福渡海居然是为了找神仙，真是神奇的传说啊！	game/chpts/lesson3.rpy	34	YuanQiaoqiao "[what]"
lesson3_1_37ac8b6d	TeacherTian	传说虽然不能等同于史实，但从日本考古界出土的文物来看，在徐福东渡的公元前三世纪，确实有大批中国移民渡海到达日本，并带去了许多大陆的先进文明。	game/chpts/lesson3.rpy	37	TeacherTian "[what]"
lesson3_1_109188f4	ZhengHui	哦！原来如此。	game/chpts/lesson3.rpy	41	ZhengHui "[what]"
lesson3_1_ea98f2c6	TeacherTian	日本佐贺市的金立神社，每隔50年都会举办一项规模盛大的祭祀活动。这项历史悠久的传统活动祭拜的人便是这位两千多年前来到日本的友好使者。	game/chpts/lesson3.rpy	44	TeacherTian "[what]"
lesson3_1_326856d4	me	那当时的中国文明一定对日本产生了很大的影响吧？	game/chpts/lesson3.rpy	48	me "[what]"
lesson3_1_a8199844	TeacherTian	没错。在两汉时期，中国的铁器、铜器、丝帛等也传入了日本，促进了古代日本的生产技术和文化的发展。	game/chpts/lesson3.rpy	51	TeacherTian "[what]"
lesson3_1_cabf5e2a	TeacherTian	之后，隋唐时期，日本派遣使节前来学习中国文化。宋元时期，民间贸易活跃，僧侣往来频繁……	game/chpts/lesson3.rpy	52	TeacherTian "[what]"
lesson3_1_97f0822e	LiuYang	中日两国之间的文化交流可真是历史悠久呀。	game/chpts/lesson3.rpy	56	LiuYang "[what]"
lesson3_1_b1abb37e	TeacherTian	是啊，学好日语可以帮助大家更好地了解中日两国的文化交流史。	game/chpts/lesson3.rpy	59	TeacherTian "[what]"
lesson3_1_3a0d8339	TeacherTian	我们来做一个小测试，看看大家是否掌握了刚才所讲的知识。	game/chpts/lesson3.rpy	60	TeacherTian "[what]"
l3_1_q1C_0d7b716c	TeacherTian	回答正确。《史记·秦始皇本纪》中有相关的记载。	game/chpts/lesson3.rpy	86	TeacherTian "[what]"
l3_1_q1AB_5e24f8b8	TeacherTian	上课要认真听讲哦。《史记·秦始皇本纪》中有相关的记载。	game/chpts/lesson3.rpy	95	TeacherTian "[what]"
l3_1_q2A_b27c5349	TeacherTian	回答正确。日本佐贺市的金立神社，每隔50年都会举办一项规模盛大的祭拜徐福活动。	game/chpts/lesson3.rpy	122	TeacherTian "[what]"
l3_1_q2BC_2b716228	TeacherTian	上课要认真听讲哦。日本佐贺市的金立神社，每隔50年都会举办一项规模盛大的祭祀徐福活动。	game/chpts/lesson3.rpy	131	TeacherTian "[what]"
l3_1_q3B_3d986d28	TeacherTian	回答正确。在两汉时期，中国的铁器、铜器、丝帛等也传入了日本，促进了古代日本的生产技术和文化的发展。	game/chpts/lesson3.rpy	158	TeacherTian "[what]"
l3_1_q3AC_87b81e70	TeacherTian	上课要认真听讲哦。在两汉时期，中国的铁器、铜器、丝帛等也传入了日本，促进了古代日本的生产技术和文化的发展。	game/chpts/lesson3.rpy	167	TeacherTian "[what]"
lesson3_2_42cbf062	TeacherTian	接下来我们来学习本课的第二项内容，「な行～は行」的十个假名。	game/chpts/lesson3.rpy	180	TeacherTian "[what]"
lesson3_2_8544b6b2	TeacherTian	请智子同学为我们读一下吧。	game/chpts/lesson3.rpy	181	TeacherTian "[what]"
lesson3_2_df0009e0	TeacherTian	智子ちゃん、ちょっと読んでもらえますか。（智子，能请你读一下吗？）	game/chpts/lesson3.rpy	182	TeacherTian "[what]"
lesson3_2_667eaadb	Tomoko	はい。（好的。）	game/chpts/lesson3.rpy	187	Tomoko "[what]"
lesson3_2_41a558c3	Tomoko	な、に、ぬ、ね、の、は、ひ、ふ、へ、ほ。	game/chpts/lesson3.rpy	194	Tomoko "[what]"
lesson3_2_2460b062	TeacherTian	もう一度お願いします。（请再读一遍。）	game/chpts/lesson3.rpy	198	TeacherTian "[what]"
lesson3_2_41a558c3_1	Tomoko	な、に、ぬ、ね、の、は、ひ、ふ、へ、ほ。	game/chpts/lesson3.rpy	205	Tomoko "[what]"
lesson3_2_6b13af7d	TeacherTian	大家可以跟读练习一下哦。	game/chpts/lesson3.rpy	211	TeacherTian "[what]"
lesson3_2_282ac1c0	TeacherTian	既然大家都学会了，那么我们来做一个小测试吧。请大家根据听到的读音选择正确的假名。	game/chpts/lesson3.rpy	220	TeacherTian "[what]"
lesson3_2_q1_cd386f6e	TeacherTian	第一题。	game/chpts/lesson3.rpy	230	TeacherTian "[what]"
l3_2_q1B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson3.rpy	251	TeacherTian "[what]"
l3_2_q1AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson3.rpy	260	TeacherTian "[what]"
lesson3_2_q2_0190bd4d	TeacherTian	第二题。	game/chpts/lesson3.rpy	266	TeacherTian "[what]"
l3_2_q2A_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson3.rpy	287	TeacherTian "[what]"
l3_2_q2BC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson3.rpy	296	TeacherTian "[what]"
lesson3_2_q3_b9ffa708	TeacherTian	第三题。	game/chpts/lesson3.rpy	302	TeacherTian "[what]"
l3_2_q3A_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson3.rpy	323	TeacherTian "[what]"
l3_2_q3BC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson3.rpy	332	TeacherTian "[what]"
lesson3_2_q4_c92e1de2	TeacherTian	第四题。	game/chpts/lesson3.rpy	338	TeacherTian "[what]"
l3_2_q4B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson3.rpy	359	TeacherTian "[what]"
l3_2_q4AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson3.rpy	368	TeacherTian "[what]"
lesson3_2_q5_e86e54a2	TeacherTian	第五题。	game/chpts/lesson3.rpy	374	TeacherTian "[what]"
l3_2_q5C_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson3.rpy	395	TeacherTian "[what]"
l3_2_q5AB_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson3.rpy	404	TeacherTian "[what]"
lesson3_3_beecb364	TeacherTian	这十个假名大家都已经掌握了，接下来我们来看一下它们可以组成哪些单词。	game/chpts/lesson3.rpy	411	TeacherTian "[what]"
lesson3_3_75929689	TeacherTian	智子ちゃん、こちらの単語を読んでもらえますか。（智子，能请你读一下这些单词吗？）	game/chpts/lesson3.rpy	412	TeacherTian "[what]"
lesson3_3_212e5444	Tomoko	はい。読みます。（好的，我读了。）	game/chpts/lesson3.rpy	415	Tomoko "[what]"
lesson3_3_bbf2ffbf	Tomoko	犬（いぬ）。	game/chpts/lesson3.rpy	427	Tomoko "[what]"
lesson3_3_b4bf2203	Tomoko	猫（ねこ）。	game/chpts/lesson3.rpy	436	Tomoko "[what]"
lesson3_3_9c7891c9	Tomoko	花（はな）。	game/chpts/lesson3.rpy	445	Tomoko "[what]"
lesson3_3_d4d1c483	Tomoko	星（ほし）。	game/chpts/lesson3.rpy	454	Tomoko "[what]"
lesson3_3_6b13af7d	TeacherTian	大家可以跟读练习一下哦。	game/chpts/lesson3.rpy	460	TeacherTian "[what]"
lesson3_3_8a58e0d1	TeacherTian	既然大家都学会了，那么我们来做一个小测试吧。请大家根据听到的读音选择正确的单词。	game/chpts/lesson3.rpy	469	TeacherTian "[what]"
lesson3_3_q1_cd386f6e	TeacherTian	第一题。	game/chpts/lesson3.rpy	478	TeacherTian "[what]"
l3_3_q1C_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson3.rpy	500	TeacherTian "[what]"
l3_3_q1AB_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson3.rpy	509	TeacherTian "[what]"
lesson3_3_q2_0190bd4d	TeacherTian	第二题。	game/chpts/lesson3.rpy	516	TeacherTian "[what]"
l3_3_q2B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson3.rpy	538	TeacherTian "[what]"
l3_3_q2AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson3.rpy	547	TeacherTian "[what]"
lesson3_3_q3_b9ffa708	TeacherTian	第三题。	game/chpts/lesson3.rpy	554	TeacherTian "[what]"
l3_3_q3B_c3a0a9e5	TeacherTian	回答正确。	game/chpts/lesson3.rpy	576	TeacherTian "[what]"
l3_3_q3AC_15d140b7	TeacherTian	好像不太对哦，再听一遍。	game/chpts/lesson3.rpy	585	TeacherTian "[what]"
lesson3_4_c0fe8363	TeacherTian	今天的内容就是这些，同学们都掌握了吗？	game/chpts/lesson3.rpy	592	TeacherTian "[what]"
lesson3_4_78531f0e	TeacherTian	希望大家在睡前用5分钟的时间回顾一下今天所学的内容，不要忘记了哦。	game/chpts/lesson3.rpy	593	TeacherTian "[what]"
lesson3_4_7d1697f1	TeacherTian	本节课到此结束，明天见。	game/chpts/lesson3.rpy	594	TeacherTian "[what]"
lesson3_5_236d158c		回到寝室，我看到刘洋正坐在桌前看书，想起今天在社团招新活动中一直没见到他。	game/chpts/lesson3.rpy	603	"[what]"
lesson3_5_88dd7b28	me	刘洋，你今天去社团招新活动了吗？	game/chpts/lesson3.rpy	606	me "[what]"
lesson3_5_ef07fc0e	LiuYang	没啊，中午和周小雨一起去办公室帮老师整理资料了。	game/chpts/lesson3.rpy	609	LiuYang "[what]"
lesson3_5_0b036268	me	哦，这样啊。	game/chpts/lesson3.rpy	612	me "[what]"
lesson3_5_579a6095		突然，我心里泛起一丝不安。本来今天应该是刘洋和智子一起去逛社团的，然而我却暗暗和周小雨一起改变了历史，这会不会影响未来的结果呢？可是转念一想，或许上天让我现在回到这里，就是给我一次改变的机会。	game/chpts/lesson3.rpy	613	"[what]"
lesson3_5_e9691e12	me	你……觉得智子怎么样？	game/chpts/lesson3.rpy	616	me "[what]"
lesson3_5_a01215e7		我鼓起勇气说起这个话题。	game/chpts/lesson3.rpy	617	"[what]"
lesson3_5_0d2dff57	LiuYang	挺好啊。怎么了？	game/chpts/lesson3.rpy	620	LiuYang "[what]"
lesson3_5_5b92906a		刘洋不假思索的回答让我有些意外。	game/chpts/lesson3.rpy	621	"[what]"
lesson3_5_234d12e6	me	那小雨呢？	game/chpts/lesson3.rpy	624	me "[what]"
lesson3_5_449771c1	LiuYang	小雨怎么了？	game/chpts/lesson3.rpy	627	LiuYang "[what]"
lesson3_5_c6a3853b	me	就是作为一个女生，你觉得她怎么样？	game/chpts/lesson3.rpy	630	me "[what]"
lesson3_5_2fbfca6f	LiuYang	为什么突然问这个问题啊？难不成你……	game/chpts/lesson3.rpy	633	LiuYang "[what]"
lesson3_5_9cf37755		我也不知为何会脱口问出小雨的事情。刘洋的回答中略带一丝紧张和不安。	game/chpts/lesson3.rpy	636	"[what]"
lesson3_5_04f8f8c0	me	不不不，我没那个意思。你不是说你们是青梅竹马嘛，关系也比较好。好奇而已。	game/chpts/lesson3.rpy	637	me "[what]"
lesson3_5_cd52cb34	LiuYang	哦，吓我一跳。我还想谁会喜欢上那个傻丫头呢。	game/chpts/lesson3.rpy	640	LiuYang "[what]"
lesson3_5_59d6cbc3		刘洋略带释然的话语中反而透出了一些暧昧。	game/chpts/lesson3.rpy	641	"[what]"
lesson3_5_c1787e57		原来如此……这两个人原来是两情相悦，却彼此没有敞开心扉。怪不得10年后还未修成正果。	game/chpts/lesson3.rpy	642	"[what]"
lesson3_5_ac7f9ccc	LiuYang	对了，不知道为什么今天小雨看上去很高兴，我问她怎么了她也不说。	game/chpts/lesson3.rpy	645	LiuYang "[what]"
lesson3_5_6dabdb7a		刘洋突然扯开话题。	game/chpts/lesson3.rpy	646	"[what]"
lesson3_5_323f1376	me	她和你说什么没？	game/chpts/lesson3.rpy	649	me "[what]"
lesson3_5_9bc2fb26	LiuYang	说什么？	game/chpts/lesson3.rpy	652	LiuYang "[what]"
lesson3_5_aa19d79b	me	没……没什么。	game/chpts/lesson3.rpy	655	me "[what]"
lesson3_5_509da0a2		我想起了昨天晚上小雨的话，或许她已经有了自己的答案吧。	game/chpts/lesson3.rpy	656	"[what]"
lesson3_5_1d0f01b2	me	对了，你昨天说想去日本读大学对不？	game/chpts/lesson3.rpy	659	me "[what]"
lesson3_5_c2c6c816	LiuYang	是啊。	game/chpts/lesson3.rpy	662	LiuYang "[what]"
lesson3_5_f1f132a0	me	我听说国内很多大学也有交换留学的机会，说不定这样更好哦。	game/chpts/lesson3.rpy	665	me "[what]"
lesson3_5_4f910475	LiuYang	哦，这样啊。确实这样也不错。	game/chpts/lesson3.rpy	668	LiuYang "[what]"
lesson3_5_42509f96		不知道刘洋对我这突如其来的建议是否会感觉有些奇怪。既然原世界线里刘洋和小雨同时考上了华师大，那我就按照这个路线推他们一把吧，也算是成人之美。	game/chpts/lesson3.rpy	672	"[what]"
lesson3_5_f759be1c		我躺在床上，迷迷糊糊快要睡着的时候，听见刘洋的声音。	game/chpts/lesson3.rpy	676	"[what]"
lesson3_5_e98eae83	LiuYang	这是什么？新游戏吗？	game/chpts/lesson3.rpy	680	LiuYang "[what]"
lesson3_5_a0ae1278		刘洋举起我放在桌上的光盘问我。	game/chpts/lesson3.rpy	682	"[what]"
lesson3_5_09be993c	me	啊，是郑辉给我的，他做的日语学习游戏。	game/chpts/lesson3.rpy	687	me "[what]"
lesson3_5_1546383c	LiuYang	这倒是挺新鲜的。	game/chpts/lesson3.rpy	690	LiuYang "[what]"
lesson3_5_7733b9f1		睡意一扫而空。我突然想到我还没有体验过这个游戏。我很好奇当年没有打开的游戏里藏着怎样的世界。	game/chpts/lesson3.rpy	693	"[what]"
lesson3_5_848190a9		我打开电脑，放入光盘。	game/chpts/lesson3.rpy	694	"[what]"
lesson3_5_131b05c3		电脑上出现了一间日语教室，同学们正在教室里上日语课。	game/chpts/lesson3.rpy	696	"[what]"
lesson3_5_0bdc1aee		主人公是个日语学渣，在课上回答不出老师的问题。	game/chpts/lesson3.rpy	698	"[what]"
lesson3_5_b1e3f95f		再次回到教室的时候，发现老师和同学们都不见了。	game/chpts/lesson3.rpy	699	"[what]"
lesson3_5_4675085d		不知为何幻想世界的入口被打开，突然出现了幻想世界的怪物，把老师和同学都抓走了。	game/chpts/lesson3.rpy	701	"[what]"
lesson3_5_f045004f		通过回答日语题目来收集道具，拯救被困在幻想世界里的老师和同学。	game/chpts/lesson3.rpy	703	"[what]"
lesson3_5_5880afc3		打怪的过程中有日语解题环节，故事情节也很有趣。	game/chpts/lesson3.rpy	706	"[what]"
lesson3_5_6bb6a90d		还有很多有意思的技能，升级以后还能替换装备。	game/chpts/lesson3.rpy	708	"[what]"
lesson3_5_f29a913a		竟然是RPG类型的游戏，没想到高中时代的郑辉已经能够做出完成度那么高的游戏了。打怪+学日语的模式确实新颖。	game/chpts/lesson3.rpy	710	"[what]"
lesson3_5_0a1762cb		有时间我试试能不能玩通关……	game/chpts/lesson3.rpy	711	"[what]"
lesson3_5_8c23dd75	me	对了，田老师说过睡前要复习一下今天上课的内容，看一下笔记吧。	game/chpts/lesson3.rpy	715	me "[what]"
lesson3_5_07b2f43d	me	复习了一下，果然思路清晰多了。	game/chpts/lesson3.rpy	724	me "[what]"
lesson3_5_8563f231	me	好了，时间不早了，先休息吧……	game/chpts/lesson3.rpy	725	me "[what]"
prologue_scene_1_1_1834d120	me	……	game/chpts/prologue.rpy	10	me "[what]"
prologue_scene_1_1_8509ccba	me	我是谁……我在哪里……	game/chpts/prologue.rpy	11	me "[what]"
prologue_scene_1_1_3bec6bd1	me	眼前闪过熟悉的画面，却又稍纵即逝……	game/chpts/prologue.rpy	12	me "[what]"
prologue_scene_1_1_4f8536dc	me	曾几何时，慢慢地开始淡忘了自我……	game/chpts/prologue.rpy	13	me "[what]"
prologue_scene_1_1_1834d120_1	me	……	game/chpts/prologue.rpy	21	me "[what]"
prologue_scene_1_1_1ac1e270	me	原来是场梦。	game/chpts/prologue.rpy	24	me "[what]"
prologue_scene_1_1_e332ee0f		我只是这个世界上最平凡不过的一个路人。	game/chpts/prologue.rpy	25	"[what]"
prologue_scene_1_1_02b0590a		都说90后是娇生惯养的一代人，脆弱、敏感而自私。	game/chpts/prologue.rpy	26	"[what]"
prologue_scene_1_1_fe4b9dee		没想到工作了以后，也不得不坦然接受社会的捶打。	game/chpts/prologue.rpy	27	"[what]"
prologue_scene_1_1_6c295280		因为工作的调动，又要搬家了。毕业以来，这已经是第三次了……	game/chpts/prologue.rpy	28	"[what]"
prologue_scene_1_1_c2acd9c2	me	算了，既然已经醒了，就起来整理一下房间吧。	game/chpts/prologue.rpy	31	me "[what]"
prologue_scene_1_1_4026bd01		书架上塞满了各种书，有《销售葵花宝典》《成功人士守则100条》《创业不死秘诀》……	game/chpts/prologue.rpy	34	"[what]"
prologue_scene_1_1_f3d08619		并非喜欢创业经商，只是想有一份自己的事业，摆脱浑浑噩噩的“工具人”生活。	game/chpts/prologue.rpy	35	"[what]"
prologue_scene_1_1_ec88f0f6		然而，书里这些人物的“小目标”已经是普通人无法触及的天花板。	game/chpts/prologue.rpy	36	"[what]"
prologue_scene_1_1_1a4c0c13	me	卖了换杯奶茶吧……	game/chpts/prologue.rpy	39	me "[what]"
prologue_scene_1_1_17a91a83	me	这是……	game/chpts/prologue.rpy	46	me "[what]"
prologue_scene_1_1_838ddc3e		掉落下来的是一堆高中时代的学习资料。	game/chpts/prologue.rpy	47	"[what]"
prologue_scene_1_1_5dcc53cf		几次搬家，当年的教科书、教辅书几乎都已经换了奶茶。	game/chpts/prologue.rpy	48	"[what]"
prologue_scene_1_1_491890f6		唯有几本日语书还一直留着……	game/chpts/prologue.rpy	49	"[what]"
prologue_scene_1_1_28555506	me	《中学生日语》……这是我们当年学日语的入门书。	game/chpts/prologue.rpy	56	me "[what]"
prologue_scene_1_1_75d039ee		翻开书页，熟悉的题目映入眼帘。	game/chpts/prologue.rpy	57	"[what]"
prologue_scene_1_1_10f7e5d6	me	这些都是当年学过的，应该还想得起来。	game/chpts/prologue.rpy	58	me "[what]"
prologue_scene_1_choice_1B_5cf027fe	me	嗯，确实是这个答案。日本的茶道起源于中国。“和”指祥和，“敬”指尊敬，“清”指清洁，“寂”指幽寂。	game/chpts/prologue.rpy	79	me "[what]"
prologue_scene_1_choice_1AC_e62c937f	me	唉，好像不太对。	game/chpts/prologue.rpy	85	me "[what]"
prologue_scene_1_choice_1AC_b99e32bf	me	应该是2.茶道。日本的茶道起源于中国。“和”指祥和，“敬”指尊敬，“清”指清洁，“寂”指幽寂。	game/chpts/prologue.rpy	86	me "[what]"
prologue_scene_1_2_10e01b7a	me	再来做一题试试看。	game/chpts/prologue.rpy	93	me "[what]"
prologue_scene_1_choice_2A_bad38872	me	嗯，确实是这个答案。日本和服，初仿中国魏晋隋唐时期吴地的汉服，称为“吴服”，后又学习唐初衣冠制度，称为“唐衣”。	game/chpts/prologue.rpy	110	me "[what]"
prologue_scene_1_choice_2BC_e62c937f	me	唉，好像不太对。	game/chpts/prologue.rpy	116	me "[what]"
prologue_scene_1_choice_2BC_8c8c4d94	me	应该是1.汉服。日本和服，初仿中国魏晋隋唐时期吴地的汉服，称为“吴服”，后又学习唐初衣冠制度，称为“唐衣”。	game/chpts/prologue.rpy	117	me "[what]"
prologue_scene_1_3_97274de5	me	真是令人怀念，没想到高中时代学的一些知识现在都还记得。	game/chpts/prologue.rpy	124	me "[what]"
prologue_scene_1_3_536ed868		那时候最喜欢上日语课， 只可惜没有认真学习……	game/chpts/prologue.rpy	125	"[what]"
prologue_scene_1_3_17a91a83	me	这是……	game/chpts/prologue.rpy	130	me "[what]"
prologue_scene_1_3_2d508286		突然，从书里掉落了一把钥匙。	game/chpts/prologue.rpy	133	"[what]"
prologue_scene_1_3_b362a725		好像在哪里见到过，一时又想不起来。	game/chpts/prologue.rpy	134	"[what]"
prologue_scene_1_3_01e2a7e6		拿起钥匙，回忆里的一些碎片仿佛被唤醒了……	game/chpts/prologue.rpy	135	"[what]"
prologue_scene_1_choice_3A_8a69ec53		脑海里的回忆被铃声打断，匆忙之间，把钥匙塞进了口袋。	game/chpts/prologue.rpy	156	"[what]"
prologue_scene_1_choice_3B_06bd69b2	me	估计是骚扰电话，不管它……	game/chpts/prologue.rpy	163	me "[what]"
prologue_scene_1_choice_3B_58ae5899		铃声再次响起，无奈地接起电话。	game/chpts/prologue.rpy	166	"[what]"
prologue_scene_1_4_7d87f661	question	喂，请问是王浩吗？	game/chpts/prologue.rpy	172	question "[what]"
prologue_scene_1_4_e5cea176		一个陌生的来电号码	game/chpts/prologue.rpy	173	"[what]"
prologue_scene_1_4_e0cbd38b	me	是的，请问您是哪位？	game/chpts/prologue.rpy	176	me "[what]"
prologue_scene_1_4_f1ed2e12	question	我是周小雨呀，连老同学的声音都听不出来了吗？	game/chpts/prologue.rpy	177	question "[what]"
prologue_scene_1_4_21a1d5f1	me	原来是班长（笑），许久不联系，有什么事吗？	game/chpts/prologue.rpy	178	me "[what]"
prologue_scene_1_4_1d6149a9	ZhouXiaoyu	当然，你还记得明天是什么日子吗？	game/chpts/prologue.rpy	181	ZhouXiaoyu "[what]"
prologue_scene_1_4_f05bab0c		今天是礼拜六，明天自然是礼拜天……。	game/chpts/prologue.rpy	182	"[what]"
prologue_scene_1_4_376e6583		对于一个没有女朋友的单身狗来说，从来没有必要去记一些特殊的节日。我努力回想了一下，最终还是放弃了。	game/chpts/prologue.rpy	183	"[what]"
prologue_scene_1_4_fb436c15	me	是你的生日吗？	game/chpts/prologue.rpy	186	me "[what]"
prologue_scene_1_4_1539dc8a	ZhouXiaoyu	哈哈哈，你怎么变得那么油了？	game/chpts/prologue.rpy	187	ZhouXiaoyu "[what]"
prologue_scene_1_4_1834d120	me	……	game/chpts/prologue.rpy	190	me "[what]"
prologue_scene_1_4_6445e3f5	ZhouXiaoyu	十年之约啊，你忘了？	game/chpts/prologue.rpy	191	ZhouXiaoyu "[what]"
prologue_scene_1_4_47bbd5d8	me	十年之约？	game/chpts/prologue.rpy	194	me "[what]"
prologue_scene_1_4_f893e8b3		经周小雨这么一说，才发现距离高中入学已经十年了，没想到时间过得那么快。	game/chpts/prologue.rpy	195	"[what]"
prologue_scene_1_4_727ffd3a		正是在十年前，我们学校开设了第一届高中零起点日语班。	game/chpts/prologue.rpy	196	"[what]"
prologue_scene_1_4_78651326	ZhouXiaoyu	时间定在明天上午8点，地点就在学校，能来参加吗，老同学？	game/chpts/prologue.rpy	197	ZhouXiaoyu "[what]"
prologue_scene_1_4_f7e11d74	me	我……	game/chpts/prologue.rpy	200	me "[what]"
prologue_scene_1_4_09529bc9		高中时代，我就是存在感很弱的角色，工作以后更是像患了社恐，什么聚会活动都能躲则躲，每到周末，除了加班就只想躺平。况且，我也没有特别想见的人。	game/chpts/prologue.rpy	201	"[what]"
prologue_scene_1_4_7c6fb7d7		想到自己还要打包搬家的行李，下意识地想要拒绝……	game/chpts/prologue.rpy	202	"[what]"
prologue_scene_1_4_c052cfff	ZhouXiaoyu	那么晚才通知你，你别生气啊。	game/chpts/prologue.rpy	203	ZhouXiaoyu "[what]"
prologue_scene_1_4_a620467f	ZhouXiaoyu	谁让你当年不用QQ也不用微信，电话号码也换了。好不容易才打听到了你的新号码。	game/chpts/prologue.rpy	204	ZhouXiaoyu "[what]"
prologue_scene_1_4_68a63397		还没来得及等我回答，周小雨又像想起了什么似的，接着往下说。	game/chpts/prologue.rpy	205	"[what]"
prologue_scene_1_4_ade45c02	ZhouXiaoyu	就我们组的小聚会。	game/chpts/prologue.rpy	206	ZhouXiaoyu "[what]"
prologue_scene_1_4_87506cd0	ZhouXiaoyu	对了，智子也会来参加哦，你还记得她吗？说是坐今天晚上的飞机过来。	game/chpts/prologue.rpy	207	ZhouXiaoyu "[what]"
prologue_scene_1_4_a8abd6bc		听到这个名字，我一瞬间有些恍惚。	game/chpts/prologue.rpy	210	"[what]"
prologue_scene_1_4_d9bed30b		智子是当年我们班里的日本交换留学生。	game/chpts/prologue.rpy	211	"[what]"
prologue_scene_1_4_5cb99ab4		或许是因为少年时代的懵懂，我对她有种莫名的好感。	game/chpts/prologue.rpy	212	"[what]"
prologue_scene_1_4_88e7231a		“十年之约”就是她回国之前与我们做的约定。但是都过了十年了，她还记得吗？	game/chpts/prologue.rpy	213	"[what]"
prologue_scene_1_4_585dc5c8	me	你确定……她会来？	game/chpts/prologue.rpy	216	me "[what]"
prologue_scene_1_4_b695e0e3	ZhouXiaoyu	嘻嘻，明天你就知道啦！果然你还是对智子念念不忘呢。	game/chpts/prologue.rpy	217	ZhouXiaoyu "[what]"
prologue_scene_1_4_bbb1766f	me	哪里……我是……	game/chpts/prologue.rpy	220	me "[what]"
prologue_scene_1_4_fb6499fd	ZhouXiaoyu	那就这样，明天见啦。	game/chpts/prologue.rpy	221	ZhouXiaoyu "[what]"
prologue_scene_1_4_c364e8d3		周小雨不由分说地挂断了电话。	game/chpts/prologue.rpy	222	"[what]"
prologue_scene_1_4_cd2aaee0		她的性格还是和高中时代一样，干脆、利落、让人难以拒绝。	game/chpts/prologue.rpy	225	"[what]"
prologue_scene_1_4_07b866af		当年周小雨和智子住同一个寝室，两个人总是形影不离。	game/chpts/prologue.rpy	226	"[what]"
